Attribute_Name,Code_Value,Code Description,Entity Type_Name,
STATUS_CODE,V,"EPA sets monitoring requirements 
",MILESTONE_EVENT,
STATUS_CODE,W,"Notification given to public
",DEVIATION,
STATUS_CODE,W,"Notification given to public
",MILESTONE_EVENT,
STATUS_CODE,X,"Other
",DEVIATION,
STATUS_CODE,X,"Other
",MILESTONE_EVENT,
STATUS_CODE,Y,"Notification given to EPA
",DEVIATION,
STATUS_CODE,Y,"Notification given to EPA
",MILESTONE_EVENT,
STATUS_CODE,Z,"Pending deletion
",DEVIATION,
STATUS_CODE,Z,"Pending deletion
",MILESTONE_EVENT,
STATUS_TYPE_CODE,AN,"Advance notice
",RULE,
STATUS_TYPE_CODE,DR,"Draft
",RULE,
STATUS_TYPE_CODE,FN,"Final
",RULE,
STATUS_TYPE_CODE,PR,"Proposed
",RULE,
SUBSTITUTE_RESULT_INDICATOR,A,"Always - A substitute result can always be used to satisfy the schedule even if a matching result also is used.
",SAMPLE_SCHEDULE,
SUBSTITUTE_RESULT_INDICATOR,N,"Never - A substitute result can never be used to satisfy the schedule even if no matching result exists.
",SAMPLE_SCHEDULE,
SUBSTITUTE_RESULT_INDICATOR,O,"Optionally - A substitute result can optionally be used to satisfy the schedule, i.e., when a matching result is not available.
",SAMPLE_SCHEDULE,
SWAP_REPORT_STATUS,DEN,"Denied
",WATER_SYSTEM_FACILITY,
SWAP_REPORT_STATUS,DUE,"Due
",WATER_SYSTEM_FACILITY,
SWAP_REPORT_STATUS,N,"No, not completed.
",WATER_SYSTEM_FACILITY,
SWAP_REPORT_STATUS,N/A,"Not required to be completed.
",WATER_SYSTEM_FACILITY,
SWAP_REPORT_STATUS,REC,"Received.
",WATER_SYSTEM_FACILITY,
SWAP_REPORT_STATUS,REQ,"Requested.
",WATER_SYSTEM_FACILITY,
SWAP_REPORT_STATUS,UR,"Under Review
",WATER_SYSTEM_FACILITY,
SWAP_REPORT_STATUS,Y,"Yes, completed.
",WATER_SYSTEM_FACILITY,
TCR_STREAMNESS_REQD_INDICATOR,N,"N - Compliance Officer has explicitly indicated that streamness should not be considered when the TCR schedule is evalutated by TCR NCD. 
",SAMPLE_SCHEDULE,
TCR_STREAMNESS_REQD_INDICATOR,Y,"Y - Compliance Officer has indicated that  Streamness must be considered when the TCR schedule is evalutated by TCR NCD -- (i.e. if repeat samples do not indicate streamness of upstream, downstream, and original site, TCR NCD will determine a candidate minor M&R violation.)
",SAMPLE_SCHEDULE,
TEMP_MEASUREMENT_TYPE_CODE,C,"Centigrade
",FIELD_RESULTS,
TEMP_MEASUREMENT_TYPE_CODE,F,"Farenheit
",FIELD_RESULTS,
TEST_TYPE,C,"Confirmed
",MICROBIAL_ANALYTICAL_RESULT,
TEST_TYPE,P,"Presumptive
",MICROBIAL_ANALYTICAL_RESULT,
THRESHOLD_TYPE_CODE,ACL,"Action level - level that when exceeded requires a water supply to take a specific action.  The level may not be indicative of a public health threat. For example, lead and copper action level.
",ANALYTE_LEVEL_RULE_ASGMT,
THRESHOLD_TYPE_CODE,MCL,"Maximum contaminant level
",ANALYTE_LEVEL_RULE_ASGMT,
THRESHOLD_TYPE_CODE,MCLG,"Maximum contaminant level goal
",ANALYTE_LEVEL_RULE_ASGMT,
THRESHOLD_TYPE_CODE,TRL,"Trigger Level - Level that when exceeded requires increased monitoring.   Established by rule or regulation.

",ANALYTE_LEVEL_RULE_ASGMT,
THRESHOLD_TYPE_CODE,URTH,"Unreasonable risk to health measure - Measure established in policy or guidance that reflects a level that is typically two times the Maximum Contaminant Level.  The basis for URTH levels is a 70-year life span during which an individual consumes approximately two liters of water per day, the result of which is an anticipated carcinogenic risk.
",ANALYTE_LEVEL_RULE_ASGMT,
TICKLER_INDICATOR_CODE,N,"No
",ENFORCEMENT_CASE_NOT_IMP,
TICKLER_INDICATOR_CODE,Y,"Yes, pending further actions/review
",ENFORCEMENT_CASE_NOT_IMP,
TIER_CODE,1,"Tier 1
",SIGNIFICANT_NON_COMPLIER_NOT_IMP,
TIER_CODE,2,"Tier 2
",SIGNIFICANT_NON_COMPLIER_NOT_IMP,
TIER_LEVEL,1,"Public notification of most serious health effects from acute 
contamination of microbials and nitrate.  Notice must be delivered within twenty-four hours via electronic media or by hand.
",VIOLATION,
TIER_LEVEL,2,"Public notification of chronic health effects from MCL exceedance.  Notice must be delivered within 30 days.
",VIOLATION,
TIER_LEVEL,3,"Public notification of potential health effects due to failure to 
monitor.  Notice must be delivered within 30 days.
",VIOLATION,
TIER_LEVEL_NUMBER,1,"Public notification of most serious health effects from acute 
contamination of microbials and nitrate.  Notice must be delivered within twenty-four hours via electronic media or by hand.
",VIOLATION_TYPE,
TIER_LEVEL_NUMBER,2,"Public notification of chronic health effects from MCL exceedance.  Notice must be delivered within 30 days.
",VIOLATION_TYPE,
TIER_LEVEL_NUMBER,3,"Public notification of potential health effects due to failure to 
monitor.  Notice must be delivered within 30 days.
",VIOLATION_TYPE,
TINPRT_RULE_CODE,C,"Community water system
",D_PWS_RULE_TABLE,
TINPRT_RULE_CODE,NC,"Non-community transient water system
",D_PWS_RULE_TABLE,
TINPRT_RULE_CODE,NTNC,"Non-transient non-community water system
",D_PWS_RULE_TABLE,
TINPRT_RULE_CODE,P,"Public water system
",D_PWS_RULE_TABLE,
TINSAT_CLASS_CODE,NT,"Non-Transient (For example, industrial/agricultural, medical facility, school)
",D_SERVICE_AREA_TYPE,
TINSAT_CLASS_CODE,O,"Other (For example, interstate carrier, water bottler)
",D_SERVICE_AREA_TYPE,
TINSAT_CLASS_CODE,R,"Residential (For example, residential area, mobile home park, municipality)
",D_SERVICE_AREA_TYPE,
TINSAT_CLASS_CODE,T,"Transient (For example, recreation area, highway rest area, hotel/motel)
",D_SERVICE_AREA_TYPE,
TOP_MEASURE_RELATIVITY,AB,"above surface
",WELL_CASING,
TOP_MEASURE_RELATIVITY,AS,"at surface
",WELL_CASING,
TOP_MEASURE_RELATIVITY,BL,"below surface
",WELL_CASING,
TOP_MEASURE_UOM,FT,"Feet
",WELL_CASING,
TOP_MEASURE_UOM,IN,"Inches
",WELL_CASING,
TRANSACTION_TYPE,I,"Insert sample new to SDWIS/FED
",SAMPLE_ANALYTICAL_RESULT,
TRANSACTION_TYPE,M,"Modify sample already existing in SDWIS/FED
",SAMPLE_ANALYTICAL_RESULT,
TREATMENT_STATUS_CODE,,"

",WATER_SYSTEM_FACILITY_HISTORY,
TREATMENT_STATUS_CODE,N,"No Treatment
",WATER_SYSTEM_FACILITY,
TREATMENT_STATUS_CODE,N,"No Treatment
",WATER_SYSTEM_FACILITY_HISTORY,
TREATMENT_STATUS_CODE,N,"No Treatment
",WSF_DELETIONS,
TREATMENT_STATUS_CODE,T,"Treated
",WATER_SYSTEM_FACILITY,
TREATMENT_STATUS_CODE,T,"Treated
",WATER_SYSTEM_FACILITY_HISTORY,
TREATMENT_STATUS_CODE,T,"Treated
",WSF_DELETIONS,
TRIGGER_NAME,EVALTCR,"Evaluate TCR Sample Schedule
",INVENTORY_CHANGE_TRIGGER,
TRIGGER_NAME,FEDPRIMSRCCD,"Generate Federal Primary Source Code
",INVENTORY_CHANGE_TRIGGER,
TRIGGER_NAME,FEDTYPECD,"Generate Derived Federal Type Code
",INVENTORY_CHANGE_TRIGGER,
TRIGGER_NAME,PRINCITYSVDNAME,"Generate Derived Principal City Served Name
",INVENTORY_CHANGE_TRIGGER,
TRIGGER_NAME,PRINCNTYSVDNAME,"Generate Derived Principal County Served Name
",INVENTORY_CHANGE_TRIGGER,
TRIGGER_NAME,TTLSTRGCAPMSR,"Generate Derived Total Storage Capacity Measure
",INVENTORY_CHANGE_TRIGGER,
TYPE,O,"Other Package Type
",SCHEDULE_PACKAGE,
TYPE,T,"TOC Precursor Package
",SCHEDULE_PACKAGE,
TYPE_CODE,01,"Letter to PWS from state
",MILESTONE_EVENT,
TYPE_CODE,04,"Administrative hearing - PWS & state
",MILESTONE_EVENT,
TYPE_CODE,07,"Other state administrative procedure
",MILESTONE_EVENT,
TYPE_CODE,10Y,"Every 10 years
",MONITORING_PERIOD,
TYPE_CODE,18M,"Every 18 Months
",MONITORING_PERIOD,
TYPE_CODE,19,"Explore alternate sources of water
",MILESTONE_EVENT,
TYPE_CODE,1T,"one time
",MONITORING_PERIOD,
TYPE_CODE,22,"Explore regional system development
",MILESTONE_EVENT,
TYPE_CODE,25,"Financial aid obtained
",MILESTONE_EVENT,
TYPE_CODE,28,"Treatment system designed
",MILESTONE_EVENT,
TYPE_CODE,2M,"Every 2 Months
",MONITORING_PERIOD,
TYPE_CODE,2W,"Every 2 Weeks
",MONITORING_PERIOD,
TYPE_CODE,2Y,"Every 2 years
",MONITORING_PERIOD,
TYPE_CODE,31,"Treatment system approved
",MILESTONE_EVENT,
TYPE_CODE,34,"Treatment system built
",MILESTONE_EVENT,
TYPE_CODE,37,"Periodic monitoring required
",MILESTONE_EVENT,
TYPE_CODE,3Y,"Every 3 Years
",MONITORING_PERIOD,
TYPE_CODE,4H,"every 4 Hours
",MONITORING_PERIOD,
TYPE_CODE,4Y,"Every 4 Years
",MONITORING_PERIOD,
TYPE_CODE,5Y,"Every 5 years
",MONITORING_PERIOD,
TYPE_CODE,6M,"every 6 Months
",MONITORING_PERIOD,
TYPE_CODE,6Y,"Every 6 years
",MONITORING_PERIOD,
TYPE_CODE,7Y,"Every 7 years
",MONITORING_PERIOD,
TYPE_CODE,8Y,"Every 8 years
",MONITORING_PERIOD,
TYPE_CODE,90,"Water systems report, in summary fashion, the ""90th percentile"" value to the states for compliance determination.  90th% is calculated by rank-ordering all of the results from required samples, and reporting the concentration that represents the 90th %.
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,95,"The 95th percentile value.
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,9Y,"Every 9 Years
",MONITORING_PERIOD,
TYPE_CODE,AC,"Administrative Contact - Identifies a legal entity as a contact of interest to the water system for potential notification of activities related to a specific water system.  An example is identifying an individual that may receive copies of correspondence.
",PROGRAM_LEGAL_ENTITY_CONTACT,
TYPE_CODE,AC,"Administrative Contact - Identifies a legal entity as a contact of interest to the water system for potential notification of activities related to a specific water system.  An example is identifying an individual that may receive copies of correspondence.
",PROJECT_LEGAL_ENTITY_CONTACT,
TYPE_CODE,AE,"Applied at entry point
",DEVIATION,
TYPE_CODE,AF,"Avoiding filtration
",DEVIATION,
TYPE_CODE,AG,"Agricultural
",SERVICE_CONNECTION_CATEGORY,
TYPE_CODE,AL,"Number of samples taken above the action level.
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,AL,"All
",PROGRAM_LEGAL_ENTITY_CONTACT,
TYPE_CODE,AL,"All
",PROJECT_LEGAL_ENTITY_CONTACT,
TYPE_CODE,AP,"Applied at plant
",DEVIATION,
TYPE_CODE,AR,"Alaskan Remote Village
",GOVERNMENT_AGENCY,
TYPE_CODE,ARV,"Alaskan Remote Village
",GEOGRAPHIC_AREA,
TYPE_CODE,AS,"Applied by seller
",DEVIATION,
TYPE_CODE,AT,"Authority
",GOVERNMENT_AGENCY,
TYPE_CODE,BB,"Batch Blank - Several types of blank samples are used for quality control of laboratory processes.
",SAMPLE,
TYPE_CODE,BR,"Borough
",GOVERNMENT_AGENCY,
TYPE_CODE,CB,"Total Number of Disinfectant Residual Measurements
below 0.2 mg/L (count).

",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,CB,"Combined
",SERVICE_CONNECTION_CATEGORY,
TYPE_CODE,CCSC,"Corrosion control study completed
",MILESTONE_EVENT,
TYPE_CODE,CCSR,"Corrosion control study required
",MILESTONE_EVENT,
TYPE_CODE,CD,"Congress District
",GEOGRAPHIC_AREA,
TYPE_CODE,CK,"Count of Check samples taken
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,CM,"Commission
",GOVERNMENT_AGENCY,
TYPE_CODE,CM,"Company
",LEGAL_ENTITY,
TYPE_CODE,CM,"Commercial
",SERVICE_CONNECTION_CATEGORY,
TYPE_CODE,CN,"County
",GOVERNMENT_AGENCY,
TYPE_CODE,CN,"Continuous - A reading from an on-site analyzer collected for water quality parameter measurements typically with SWTR compliance/turbidity.
",SAMPLE,
TYPE_CODE,CN,"County
",GEOGRAPHIC_AREA,
TYPE_CODE,CO,"Confirmation - Sample taken to confirm a previous sample analytical result.  The sample is taken at the same location as the earlier sample. This is sometimes known as a ""check sample"".
",SAMPLE,
TYPE_CODE,CP,"Cooperative
",LEGAL_ENTITY,
TYPE_CODE,CR,"Corporation
",LEGAL_ENTITY,
TYPE_CODE,CR,"Total Number of Disinfectant Residual Measurements (count).
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,CS,"Census Tract
",GEOGRAPHIC_AREA,
TYPE_CODE,CT,"City
",GOVERNMENT_AGENCY,
TYPE_CODE,CT,"City
",GEOGRAPHIC_AREA,
TYPE_CODE,CU90,"Copper 90th percentile action level exceedence
",MILESTONE_EVENT,
TYPE_CODE,D,"Standard Response used with Site Visits and Deficiencies
",STANDARD_RESPONSE,
TYPE_CODE,D,"Deleted
",VIOLATION_STATUS,
TYPE_CODE,DEEM,"System deemed optimized without Optimal Corrosion Control Treatment
",MILESTONE_EVENT,
TYPE_CODE,DL,"Daily
",MONITORING_PERIOD,
TYPE_CODE,DN,"Within 5 service connections Downstream
",MONITORING_REQUIREMENT_LOCATION,
TYPE_CODE,DONE,"System done with Optimal Corrosion Control Treatment
",MILESTONE_EVENT,
TYPE_CODE,DS,"Distribution System - the location is in the distribution system of the water system. Examples of this type of sampling point include sampling points for total coliform, lead and copper, and perhaps disinfection by-products (see several of the types below for more precise ways to define disinfection  by-products sampling points).
",SAMPLING_POINT,
TYPE_CODE,DS,"District
",GOVERNMENT_AGENCY,
TYPE_CODE,DS,"Distribution System Point
",SAMPLING_POINT_HISTORY,
TYPE_CODE,DS,"Distribution system
",MONITORING_REQUIREMENT_LOCATION,
TYPE_CODE,DS,"District
",GEOGRAPHIC_AREA,
TYPE_CODE,DU,"Duplicate - Sample collected for QA or enforcement purpose (i.e. two bottles are collected from a given flow, one is a ""duplicate"")
",SAMPLE,
TYPE_CODE,EN,"Enforcement
",PROGRAM,
TYPE_CODE,EP,"Entry Point - location at which water enters the distribution system of a public water system. This is intended to correspond to the regulatory definition of an entry point to the distribution system representative of one or more sources of water. These should not be associated to Distribution System facilities but rather to the facility from which the water is flowing (e.g., a treatment plant, a well (if not treated prior to distribution), a common header).
",SAMPLING_POINT,
TYPE_CODE,EP,"Entry Point - The location at which raw (untreated) or finished (treated) water enters the distribution system of a PWS 
",SAMPLING_POINT_HISTORY,
TYPE_CODE,EP,"Entry point
",MONITORING_REQUIREMENT_LOCATION,
TYPE_CODE,EX,"Exemption
",DEVIATION,
TYPE_CODE,F,"Finished Schedule (within a TOC Schedule Package). 
",SCHEDULE_PACKAGE_ROLE,
TYPE_CODE,FA,"Franchise Area
",GEOGRAPHIC_AREA,
TYPE_CODE,FB,"Field Blank - Several types of blank samples are used for quality control of laboratory processes.
",SAMPLE,
TYPE_CODE,FC,"The first customer after the entry point into the distribution system.  While, this site is specifically needed for chlorite and chlorine dioxide distribution system samples, it may have other uses.
",SAMPLING_POINT,
TYPE_CODE,FC,"The first customer after the entry point into the distribution system.  While, this site is specifically needed for chlorite and chlorine dioxide distribution system samples, it may have other uses.
",SAMPLING_POINT_HISTORY,
TYPE_CODE,FC,"Financial Contact
",PROGRAM_LEGAL_ENTITY_CONTACT,
TYPE_CODE,FC,"Financial Contact
",PROJECT_LEGAL_ENTITY_CONTACT,
TYPE_CODE,FD,"Federal
",GOVERNMENT_AGENCY,
TYPE_CODE,FE,"Federal
",PROJECT,
TYPE_CODE,FI,"Fiscal, budgetting
",PROGRAM,
TYPE_CODE,FV,"Count of days in Federal Violation period 
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,GA,"Government agency
",LEGAL_ENTITY,
TYPE_CODE,GC,"Group Contaminant
",ANALYTE,
TYPE_CODE,GR,"Grab - A single sample collected for water Quality parameter measurement (i.e. a four hour turbidity sample/SWTR.
",SAMPLE,
TYPE_CODE,HA,"Homeowners association
",LEGAL_ENTITY,
TYPE_CODE,HE,"Health effects research
",PROGRAM,
TYPE_CODE,HR,"Hourly
",MONITORING_PERIOD,
TYPE_CODE,HR,"High result for period (measure)
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,HU,"Hydrologic Unit
",GEOGRAPHIC_AREA,
TYPE_CODE,IN,"Individual
",LEGAL_ENTITY,
TYPE_CODE,IN,"Industrial
",SERVICE_CONNECTION_CATEGORY,
TYPE_CODE,IOC,"Inorganic Chemical
",ANALYTE,
TYPE_CODE,IR,"Indian Reservation
",GEOGRAPHIC_AREA,
TYPE_CODE,LC,"Laboratory Certification
",PROGRAM,
TYPE_CODE,LC,"Legal Contact - An individual or other legal entity that is designated by the water system contact by regulatory agencies regarding legal or enforcement issues.
",PROGRAM_LEGAL_ENTITY_CONTACT,
TYPE_CODE,LC,"Legal Contact - Identifies the individual or other legal entity designated by the water system as the primary contact for any legal or enforcement actions.
",PROJECT_LEGAL_ENTITY_CONTACT,
TYPE_CODE,LD,"Lowest Disinfectant Residual - the location where the disinfectant residual is the lowest. This type of sampling point comes directly out of the Revisions to the UCMR (September 17, 1999) where the preamble explains: ""Some public commenters suggested that sampling for microbiological contaminants not occur at the maximum residence time in the distribution system, but at the point of lowest disinfectant residual, since the monitoring of concern is for effectiveness of treatment and booster disinfection stations that  may be in use in long distribution lines. In response, EPA added another sampling point at the ??lowest disinfectant residual?? in the distribution system for trihalomethane (THM) (Disinfectant By-Product (DPB) Rule) and/or Total Coliform Sampling.
",SAMPLING_POINT,
TYPE_CODE,LD,"Lowest disinfectant residual - The location where the disinfectant residual is the lowest as approved by the State for THM (DPB) and/or Total Coliform Sampling
",SAMPLING_POINT_HISTORY,
TYPE_CODE,LR,"Low result for period (measure)
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,LSLR,"Lead service line replacement required
",MILESTONE_EVENT,
TYPE_CODE,MD,"Midpoint in the Distribution System - the Unregulated Contaminant Monitoring Rule location at which the chlorine residual would be expected to be typical for the system. This could also be used to designate those sampling points that are considered ""representative points in the distribution system"" under the Disinfection By-Products Rules.
",SAMPLING_POINT,
TYPE_CODE,MD,"Midpoint in the distribution system - The location at which the chlorine residual would be expected to be typical for the system, such as the location for Total Coliform sampling as described in 40 CFR 141.21, Chapter 1 (7-1-99 edition).
",SAMPLING_POINT_HISTORY,
TYPE_CODE,MIF,"Must install filtration
",MILESTONE_EVENT,
TYPE_CODE,MN,"Monthly
",MONITORING_PERIOD,
TYPE_CODE,MN,"Municipality
",GOVERNMENT_AGENCY,
TYPE_CODE,MOR,"Microbiological Organism
",ANALYTE,
TYPE_CODE,MPLS,"Maximum permissible levels in source water
",MILESTONE_EVENT,
TYPE_CODE,MR,"Point of Maximum Retention - the location that represents the maximum residence time of disinfectants within the distribution system under the Disinfection By-Products Rules. This can also be used as the Unregulated Contaminant Monitoring Rule location in the distribution system that is furthest from the entry point to the distribution.
",SAMPLING_POINT,
TYPE_CODE,MR,"Mean (average) result for period (measure)
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,MR,"Point of Maximum Retention - the UCMR location furthest from the entry point to the distribution system as approved by the State for THM (DPB) and/or Total Coliform Sampling.
",SAMPLING_POINT_HISTORY,
TYPE_CODE,MR,"Maximum Residence Time - Maximum Residence Time samples measure trihalomethanes present in a water system's distribution system. These samples are collected at a point representing the longest time between treatment, storage, and use. Formation of trihalomethanes over time results from disinfectant residual, organic content, and residence time.
",SAMPLE,
TYPE_CODE,MS,"Matrix spike
",SAMPLE,
TYPE_CODE,MSA,"Metropolitan Statistical Area
",GEOGRAPHIC_AREA,
TYPE_CODE,NA,"Not Applicable - No Mon
",MONITORING_PERIOD,
TYPE_CODE,NA,"Native American Tribe
",GOVERNMENT_AGENCY,
TYPE_CODE,ND,"Count of negative sample analytical results from distribution system samples
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,NE,"Count of negative sample analytical results
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,NF,"Count of negative finished water samples
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,NF,"Near the first service connection
",MONITORING_REQUIREMENT_LOCATION,
TYPE_CODE,NP,"Non-profit
",LEGAL_ENTITY,
TYPE_CODE,NR,"Count of negative raw water samples
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,NRD,"Natural Resource District
",GEOGRAPHIC_AREA,
TYPE_CODE,NS,"Not subject to surface water treatment rule
",DEVIATION,
TYPE_CODE,NT,"Non-Transient (For example, industrial/agricultural, medical facility, school)
",POPULATION_SERVED,
TYPE_CODE,OC,"Organic Chemical
",ANALYTE,
TYPE_CODE,OR,"Original location
",MONITORING_REQUIREMENT_LOCATION,
TYPE_CODE,OT,"Other
",ANALYTE,
TYPE_CODE,OT,"Other
",LEGAL_ENTITY,
TYPE_CODE,OTDE,"Optimal Corrosion Control Treatment designated and approved
",MILESTONE_EVENT,
TYPE_CODE,OTIN,"Optimal Corrosion Control Treatment installed
",MILESTONE_EVENT,
TYPE_CODE,P,"Potential
",VIOLATION_STATUS,
TYPE_CODE,P,"Principal Schedule (within a Schedule Package).  
",SCHEDULE_PACKAGE_ROLE,
TYPE_CODE,PB90,"Lead 90th percentile action level exceedence
",MILESTONE_EVENT,
TYPE_CODE,PC,"Process Control - locations normally associated with treatment plants or storage water system facilities.  This sampling point type is used to demonstrate compliance with contact time or other disinfectant or treatment requirements.
",SAMPLING_POINT,
TYPE_CODE,PC,"Process Control - This sampling point type is used to demonstrate compliance with CT or other disinfectant or treatment requirements.  These points would normally be associated with treatment plants or storate water system facilities.
",SAMPLING_POINT_HISTORY,
TYPE_CODE,PC,"Primary Contact - An individual or other legal entity that is most often contacted in a water system.
",PROGRAM_LEGAL_ENTITY_CONTACT,
TYPE_CODE,PC,"Primary Contact - Identifies an individual or other legal entity as the first person to contact regarding any issue relative to a water system.
",PROJECT_LEGAL_ENTITY_CONTACT,
TYPE_CODE,PE,"Performance Evaluation - Performance evaluation samples are used for quality control of laboratory processes. The labs receive samples for analysis from the U.S. Environmental Protection Agency or other certifying agency. Results are compared against standards to determine if labs follow accurate and consistent analysis procedures.
",SAMPLE,
TYPE_CODE,PO,"Count of number of positive sample analytical results
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,PP,"Power Production
",SERVICE_CONNECTION_CATEGORY,
TYPE_CODE,PR,"Parish
",GOVERNMENT_AGENCY,
TYPE_CODE,QT,"Quarterly
",MONITORING_PERIOD,
TYPE_CODE,R,"Residential (For example, residential area, mobile home park, municipality)
",POPULATION_SERVED,
TYPE_CODE,R,"Rejected
",VIOLATION_STATUS,
TYPE_CODE,R,"Raw supporting Schedule (within a TOC Schedule Package). 
",SCHEDULE_PACKAGE_ROLE,
TYPE_CODE,RA,"Radionuclide
",ANALYTE,
TYPE_CODE,RC,"Regulatory Contact - An individual or other legal entity that is designated by the water system for contact regarding implementation or interpretation of regulations.
",PROGRAM_LEGAL_ENTITY_CONTACT,
TYPE_CODE,RC,"Regulatory Contact - Identifies an individual or other legal entity as the primary contact for the interprtation or implementation of regulations.
",PROJECT_LEGAL_ENTITY_CONTACT,
TYPE_CODE,RE,"Regulatory
",PROGRAM,
TYPE_CODE,RF,"Count of required Repeats per Federal regulation
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,RG,"Region
",GOVERNMENT_AGENCY,
TYPE_CODE,RG,"Region
",GEOGRAPHIC_AREA,
TYPE_CODE,RI,"Replacement for Invalid - A sample that is taken to replace a sample previously taken and analyzed by the lab as ""Invalid"" (usually because of TNTC or Confluent Growth).
",SAMPLE,
TYPE_CODE,RI,"Count of Replacements Samples for Invalid 
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,RJ,"Count of Rejected samples
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,RL,"Rule based 
",ANALYTE,
TYPE_CODE,RL,"Replacement
",SAMPLE,
TYPE_CODE,RL,"Count of Replacement Samles
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,RP,"Repeat - Repeat samples are collected when a routine sample exceeds trigger, action, or maximum contaminant levels. Additional sampling is required to further identify and define potential water quality problems.
",SAMPLE,
TYPE_CODE,RP,"Count of Repeat samples
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,RS,"Residential
",SERVICE_CONNECTION_CATEGORY,
TYPE_CODE,RS,"Count of required Repeats per State regulation
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,RT,"Routine - Routine samples are typically collected for compliance with monitoring rules and used in maximum contaminant level (MCL) compliance calculations.
",SAMPLE,
TYPE_CODE,RT,"Count of Routine samples with negative results taken from the distribution system.
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,RU,"Rate Set utility
",LEGAL_ENTITY,
TYPE_CODE,RW,"Raw Water Source - locations normally associated with intake or well water system facilities. Raw water monitoring is triggered by the detection of a contaminant at an entry point to the distribution system. This Sampling Point type can also be used to designate the raw water sampling point for precursor removal.
",SAMPLING_POINT,
TYPE_CODE,RW,"Raw Water Source - Associated with high turbidity due to runoff events.  Raw water monitoring is triggered (in the rules) by such events or by coliform presence.  RW sampling points are normally associated with intake or well water system facilities.
",SAMPLING_POINT_HISTORY,
TYPE_CODE,S,"Supporting Schedule (within a Schedule Package)
",SCHEDULE_PACKAGE_ROLE,
TYPE_CODE,SA,"State Administrative District
",GOVERNMENT_AGENCY,
TYPE_CODE,SA,"Set Aside Schedule
",DEVIATION,
TYPE_CODE,SB,"Shipping Blank - Several types of blank samples are used for quality control of laboratory processes.
",SAMPLE,
TYPE_CODE,SD,"School District
",GOVERNMENT_AGENCY,
TYPE_CODE,SD,"Subdivision
",GEOGRAPHIC_AREA,
TYPE_CODE,SHD,"State House District
",GEOGRAPHIC_AREA,
TYPE_CODE,SL,"Split - A sample collected for QA or enforcement purposes (i.e. two bottles are decanted from a single bottle each called a ""split"".)
",SAMPLE,
TYPE_CODE,SP,"Special - Special samples are usually collected for reasons other than compliance determination and are typically used for process control or quality checks following maintenance or new construction in the treatment or distribution system.
",SAMPLE,
TYPE_CODE,SP,"Count of Special samples
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,SP,"Special
",PROJECT,
TYPE_CODE,SR,"Source Water Point - defined in the Unregulated Contaminant Monitoring Rule as the location at which untreated water is collected at the source.
",SAMPLING_POINT,
TYPE_CODE,SR,"State Administrative Region
",GOVERNMENT_AGENCY,
TYPE_CODE,SR,"Source -The location at which untreated water is collected at the source
",SAMPLING_POINT_HISTORY,
TYPE_CODE,SR,"Count of samples required
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,SR,"Source sampling point
",MONITORING_REQUIREMENT_LOCATION,
TYPE_CODE,SS,"State Senate District
",GEOGRAPHIC_AREA,
TYPE_CODE,ST,"State
",GOVERNMENT_AGENCY,
TYPE_CODE,ST,"Split
",SAMPLE,
TYPE_CODE,ST,"State
",PROJECT,
TYPE_CODE,ST,"State
",GEOGRAPHIC_AREA,
TYPE_CODE,STDE,"Source Water Treatment designated and approved
",MILESTONE_EVENT,
TYPE_CODE,STIN,"Source Water Treatment installed
",MILESTONE_EVENT,
TYPE_CODE,SV,"Count of days in State Violation period
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,T,"Transient (For example, recreation area, highway rest area, hotel/motel)
",POPULATION_SERVED,
TYPE_CODE,TA,"Technical Assistance
",PROGRAM,
TYPE_CODE,TO,"Count of total samples collected 
",SAMPLE_SUMMARY_RESULT,
TYPE_CODE,TP,"Treatment Plant
",LEGAL_ENTITY,
TYPE_CODE,TR,"Trust
",LEGAL_ENTITY,
TYPE_CODE,TR,"Treatment technology research
",PROGRAM,
